Date,EEM,EFA,IYR,LQD,SHY,TLT,VTI,Index,Index_Adj,DFF,m_vol_check
2003-09-19,11.798178672790527,26.320756912231445,23.65315818786621,55.5596923828125,62.4522705078125,49.03101348876953,36.8187141418457,,,5.9126984126984124e-05,
2003-09-22,11.605329513549805,26.02419090270996,23.569639205932614,55.35374069213867,62.474998474121094,48.64167022705078,36.3974609375,,,6.031746031746032e-05,
2003-09-23,11.633960723876953,26.08306121826172,23.728849411010746,55.43410873413086,62.49015426635742,48.97378921508789,36.60069274902344,,,5.9920634920634916e-05,
2003-09-24,11.655014991760256,25.95659065246582,23.59834098815918,55.64507675170898,62.52802658081055,49.3974494934082,35.96883773803711,,,6.071428571428572e-05,
2003-09-25,11.482379913330078,25.62295150756836,23.57485771179199,55.83597946166992,62.53557968139648,49.6436767578125,35.662132263183594,,,6.26984126984127e-05,
2003-09-26,11.402376174926758,25.51390647888184,23.59834098815918,56.18256759643555,62.61142349243164,50.09032440185547,35.42194366455078,,,6.071428571428572e-05,
2003-09-29,11.48322296142578,25.84100914001465,23.71318817138672,56.03191375732422,62.58108139038086,49.689453125,35.629600524902344,,,6.111111111111111e-05,
2003-09-30,11.447009086608887,25.51390647888184,23.859355926513672,56.40359115600586,62.70994186401367,50.51402282714844,35.41454315185547,,,6.626984126984126e-05,
2003-10-01,11.74764919281006,26.351282119750977,24.02641487121582,56.56584548950195,62.71980667114258,50.32254409790039,36.12283325195313,,,6.388888888888888e-05,
2003-10-02,11.9160737991333,26.30985450744629,24.20912170410156,56.34846115112305,62.71980667114258,50.09256362915039,36.28598403930664,,,6.031746031746032e-05,
2003-10-03,12.03396987915039,26.69365310668945,24.46752738952637,55.56482696533203,62.560462951660156,49.04030990600586,36.68278121948242,,,5.9126984126984124e-05,
2003-10-06,12.080286979675293,26.97278213500977,24.757244110107425,55.62042999267578,62.60595703125,49.25308609008789,36.84223937988281,,,5.9126984126984124e-05,
2003-10-07,12.067655563354492,26.93134880065918,24.63979721069336,55.4333381652832,62.54528045654297,48.6838493347168,37.00910949707031,,,5.873015873015873e-05,
2003-10-08,12.15776538848877,26.82012939453125,24.65543365478516,55.63559341430664,62.54528045654297,48.67236328125,36.86819076538086,,,5.9126984126984124e-05,
2003-10-09,12.362401008605955,27.00549697875977,24.68939208984375,55.4434814453125,62.53770446777344,48.32735061645508,36.96462631225586,,,6.031746031746032e-05,
2003-10-10,12.513978958129885,27.11887550354004,24.731149673461914,55.7164535522461,62.57567977905274,48.61487197875977,37.02394485473633,,,5.9523809523809524e-05,
2003-10-13,12.703461647033693,27.38710594177246,24.822494506835934,55.681068420410156,62.58324432373047,48.42510986328125,37.2872200012207,,,5.9523809523809524e-05,
2003-10-14,12.460931777954102,27.53103256225586,24.84077453613281,55.45355224609375,62.52252197265625,48.09161376953125,37.4541015625,,,6.26984126984127e-05,
2003-10-15,12.611669540405273,27.26934242248535,24.78334808349609,55.45861434936523,62.44667053222656,47.855873107910156,37.324310302734375,,,6.30952380952381e-05,
2003-10-16,12.608302116394045,27.432897567749023,24.81467247009277,55.28165817260742,62.302452087402344,47.6661148071289,37.47636032104492,,,6.111111111111111e-05,
2003-10-17,12.53166675567627,27.29116249084473,24.592809677124023,55.58498764038086,62.37838363647461,48.03412246704102,37.07215118408203,,,5.873015873015873e-05,
2003-10-20,12.601564407348633,27.583364486694336,24.53799247741699,55.63559341430664,62.3858871459961,48.19511413574219,37.21307373046875,,,6.031746031746032e-05,
2003-10-21,12.664724349975586,27.489599227905273,24.56149101257324,55.65578079223633,62.40107727050781,48.37334442138672,37.26497268676758,,,5.9126984126984124e-05,
2003-10-22,12.478615760803224,27.22138214111328,24.389217376708984,55.81764221191406,62.46942138671875,48.84486770629883,36.78660583496094,,,5.9126984126984124e-05,
2003-10-23,12.29502773284912,26.8768253326416,24.14386367797852,55.51427841186523,62.45426559448242,48.48836135864258,36.84223937988281,,,6.031746031746032e-05,
2003-10-24,12.230184555053713,26.929162979125977,23.948097229003906,55.91869354248047,62.53010940551758,49.02884292602539,36.63457489013672,,,5.9920634920634916e-05,
2003-10-27,12.370821952819824,27.04910469055176,24.229999542236328,55.79228591918945,62.46179962158203,48.93109893798828,36.845947265625,,,6.071428571428572e-05,
2003-10-28,12.54008674621582,27.36748123168945,24.065561294555664,56.161415100097656,62.56808471679688,49.18984603881836,37.3354377746582,,,5.873015873015873e-05,
2003-10-29,12.644510269165039,27.33476829528809,24.30568885803223,55.76704788208008,62.4997444152832,48.74708557128906,37.491172790527344,,,5.833333333333334e-05,
2003-10-30,12.599035263061525,27.36530494689941,24.365726470947266,55.691184997558594,62.44667053222656,48.52856063842773,37.38734817504883,,,6.031746031746032e-05,
2003-10-31,12.4979829788208,27.17121887207031,24.274375915527344,55.691184997558594,62.45426559448242,48.98283386230469,37.55794906616211,,,6.071428571428572e-05,
2003-11-03,12.79609489440918,27.30860710144043,24.60846710205078,55.72015380859375,62.4169807434082,48.75077819824219,37.78786849975586,99.99999999999999,99.99396825396825,6.031746031746032e-05,
2003-11-04,12.831464767456055,27.45906639099121,24.67894554138184,55.8064079284668,62.46261596679688,49.02786636352539,37.676605224609375,100.1847868470583,100.17890297862444,5.873015873015873e-05,
2003-11-05,12.848308563232422,27.30205345153809,24.63979721069336,55.41560745239258,62.40178298950195,48.69303894042969,37.74335861206055,100.01131062146621,100.00543694131859,5.873015873015873e-05,
2003-11-06,12.756515502929688,27.06219291687012,24.822494506835934,55.11106872558594,62.33340454101562,48.2369155883789,37.90281295776367,99.70400810961344,99.69807334722597,5.9523809523809524e-05,
2003-11-07,12.769987106323242,27.312969207763672,24.93474578857422,55.2176399230957,62.28021240234375,48.20804977416992,37.73223876953125,99.8088884228392,99.80302663097945,5.873015873015873e-05,
2003-11-10,12.593985557556152,27.08617210388184,24.88253402709961,55.05522155761719,62.29539489746094,48.16765594482422,37.54310989379883,99.30301923910962,99.2971477510673,5.9126984126984124e-05,
2003-11-11,12.432295799255373,26.98369026184082,24.731149673461914,55.29374694824219,62.29539489746094,48.17341995239258,37.4726448059082,98.94626600613002,98.94041561183045,5.9126984126984124e-05,
2003-11-12,12.653772354125975,27.546300888061523,25.104400634765625,55.324256896972656,62.33340454101562,48.52560043334961,37.925071716308594,99.77883142423637,99.77289220808017,5.9523809523809524e-05,
2003-11-13,12.751462936401367,27.703311920166016,25.15920448303223,55.84700012207031,62.47013473510742,49.27610778808594,37.98439407348633,100.3190598337373,100.31312827027887,5.9126984126984124e-05,
2003-11-14,12.686622619628904,27.515766143798828,25.292325973510746,56.15154647827149,62.54618453979492,49.60517883300781,37.69145965576172,100.30963948049661,100.30374827944776,5.873015873015873e-05,
2003-11-17,12.439032554626465,27.04256248474121,25.10961532592773,56.25814819335938,62.58415222167969,49.6802864074707,37.3947639465332,99.63845994576171,99.63237092876503,6.111111111111111e-05,
2003-11-18,12.463458061218262,27.1494083404541,25.146154403686523,56.50685501098633,62.5918197631836,49.98626708984375,37.07957077026367,99.78349877451998,99.7776384737983,5.873015873015873e-05,
2003-11-19,12.382612228393555,27.21483993530273,25.096569061279297,56.00941848754883,62.47777557373047,49.43198013305664,37.342864990234375,99.3971271463771,99.39128953732248,5.873015873015873e-05,
2003-11-20,12.222604751586914,27.04037666320801,24.7755126953125,56.27841567993164,62.599403381347656,49.91120529174805,37.06845474243164,99.03818095766702,99.03228582784811,5.9523809523809524e-05,
2003-11-21,12.328715324401855,27.33258628845215,24.58759880065918,56.46626663208008,62.57650756835938,49.94007873535156,37.09069061279297,99.29970160645205,99.29386971921484,5.873015873015873e-05,
2003-11-24,12.462611198425293,27.53757286071777,24.87991714477539,56.08557891845703,62.49300384521485,49.53017807006836,37.73223876953125,99.63422930807042,99.6283777739682,5.873015873015873e-05,
2003-11-25,12.505560874938965,27.58119010925293,25.161821365356445,56.26324081420898,62.56134414672852,49.8015022277832,37.824928283691406,99.95948968205437,99.95346037950212,6.031746031746032e-05,
2003-11-26,12.620088577270508,27.81452941894531,25.255788803100586,56.14137649536133,62.49300384521485,49.59942245483398,38.03260803222656,100.22698807097929,100.22098240621789,5.9920634920634916e-05,
2003-11-28,12.73293685913086,27.85812568664551,25.328872680664066,55.86227416992188,62.4169807434082,49.14911270141602,38.12161254882813,100.3636693850953,100.35765553030278,5.9920634920634916e-05,
2003-12-01,13.097573280334473,28.40984916687012,25.65774726867676,55.74603271484375,62.331764221191406,48.875267028808594,38.51097869873047,100.36366938509532,100.3515623869313,6.071428571428572e-05,
2003-12-02,13.039469718933105,28.47744178771973,25.64469146728516,55.89893341064453,62.40026092529297,49.08411026000977,38.41457748413086,100.38744492588256,100.37557406304848,5.833333333333334e-05,0.013689999595582047
2003-12-03,12.99399185180664,28.534141540527344,25.58205223083496,55.802101135253906,62.34696578979492,48.88685607910156,38.2773551940918,100.21797140618757,100.20608081702406,5.873015873015873e-05,0.01361594661972039
2003-12-04,12.904728889465332,28.59956169128418,25.475032806396484,55.84797286987305,62.407875061035156,48.99713516235352,38.41828155517578,100.07597628737248,100.0640628352334,5.9126984126984124e-05,0.01361192746467821
2003-12-05,12.880308151245115,28.39458465576172,25.477649688720703,56.42892456054688,62.60565948486328,49.7803726196289,38.09565353393555,100.16490108340386,100.15301679088948,5.873015873015873e-05,0.013405715502697629
2003-12-08,12.905571937561035,28.632280349731445,25.676025390625,56.00596618652344,62.5372314453125,49.43225860595703,38.41086196899414,100.51801245405005,100.5060463801239,5.9126984126984124e-05,0.013399035800898561
2003-12-09,12.85167407989502,28.51233673095703,25.65774726867676,55.82757949829102,62.4991569519043,49.08411026000977,38.006649017333984,100.29951676710411,100.28765630181638,5.833333333333334e-05,0.012852286078488193
2003-12-10,12.800305366516113,28.30735206604004,25.555952072143555,55.9549674987793,62.57526016235352,49.16534805297852,37.89910507202149,100.06618470922,100.0542724227103,5.9126984126984124e-05,0.012573072462557629
2003-12-11,13.033575057983398,28.621368408203125,25.798686981201172,56.20979690551758,62.7046127319336,49.51925277709961,38.40715026855469,100.88472681802266,100.87271708892384,5.9126984126984124e-05,0.01091727255779741
2003-12-12,13.093365669250488,28.71513557434082,25.83076477050781,56.3626594543457,62.68937683105469,49.61213684082031,38.52953338623047,101.03631335204841,101.0242855774707,5.9126984126984124e-05,0.012016031349506818
2003-12-15,13.103471755981445,28.52323913574219,25.711483001708984,56.23526000976562,62.67420959472656,49.58308029174805,38.22543716430664,100.73450203131316,100.72231032751793,6.111111111111111e-05,0.012050287506583258
2003-12-16,13.04872989654541,28.88872718811035,25.8837890625,57.07908248901367,62.96829223632813,49.74554443359375,38.41828155517578,101.33160694555957,101.31954401802882,5.9126984126984124e-05,0.01083679744158254
2003-12-17,12.897149085998535,28.82088851928711,25.899681091308594,57.20812606811523,62.9759407043457,50.08202743530274,38.52953338623047,101.28939108362673,101.27733318164428,5.9126984126984124e-05,0.0116667746815173
2003-12-18,13.10515308380127,29.249835968017575,25.96860694885254,57.53841400146485,62.99120330810547,50.53459548950195,38.93745422363281,101.82426100770634,101.81205862456476,5.9920634920634916e-05,0.011015643876628121
2003-12-19,13.13715648651123,29.085695266723636,26.04811668395996,57.57448959350586,63.00647354125977,50.5172119140625,38.88180923461914,101.90376342465363,101.89167282086173,5.873015873015873e-05,0.010787740416278696
2003-12-22,13.322657585144045,29.27793312072754,26.159454345703125,57.46614074707031,62.96829223632813,50.3779411315918,39.10227966308594,102.25721728934771,102.2449224459007,6.031746031746032e-05,0.010751344268999888
2003-12-23,13.359029769897461,29.339941024780273,26.09053611755371,57.1358528137207,62.86901092529297,49.80935287475586,39.2512321472168,102.08342479121868,102.0712318573589,5.9523809523809524e-05,0.010764379270031649
2003-12-24,13.402169227600098,29.410818099975586,26.220417022705078,57.47646713256836,63.0141487121582,50.27930068969727,39.21399688720703,102.47794167715107,102.4658236120876,5.833333333333334e-05,0.010910165130458472
2003-12-26,13.436009407043455,29.357654571533203,26.26017761230469,57.49193572998047,63.06761169433594,50.46497344970703,39.21399688720703,102.58676764451752,102.57463671073197,5.833333333333334e-05,0.01107106427940874
2003-12-29,13.639019012451172,29.85153007507324,26.390064239501953,57.37841033935547,62.98361587524414,50.01244354248047,39.69811248779297,103.06996341437606,103.05773444413389,5.873015873015873e-05,0.011070032548408063
2003-12-30,13.704153060913086,29.90911293029785,26.49608421325684,57.156455993652344,63.0141487121582,49.80935287475586,39.75770568847656,103.28275699156238,103.27070768776808,5.674603174603175e-05,0.011379806255721018
2003-12-31,13.876920700073242,30.29225730895996,26.31318283081055,57.29899597167969,63.09522247314453,49.80934524536133,39.64598846435547,103.30302065692425,103.29092799829871,5.714285714285714e-05,0.011346445271736106
